id,source,category,title,price,rating,review_count,url,img_url,scraped_at,expensive,price_q_5,price_q_25,price_q_50,price_q_75,price_q_95,price_group,price_flag,outlier
27231,amazon,gadgets,The Book of Incredible Information,10.6,4.6,2249,https://www.amazon.com/Incredible-Information-Editors-Publications-International/dp/1450888437/ref=sr_1_235?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-235&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/91UkhHMYAnL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27232,amazon,gadgets,"MISSION Cooling Hoodie Towel- Hood Towel, Evaporative Cool Technology, Cools Instantly When Wet, UPF 50 Sun Protection, Contours Your Head to Stay in Place, Great for Sports, Fitness, Gym",22.99,4.4,5377,https://www.amazon.com/MISSION-Cooling-Hoodie-Towel-Black/dp/B00BP570Z2/ref=sr_1_236?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-236&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61NHzFEgM4L._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27233,amazon,gadgets,"GORILLA GRIP 100% BPA-Free Reversible Kitchen Cutting Board Set of 3, Nonporous, Juice Grooves to Catch Liquid, Slip Resistant Handle Border, Dishwasher Safe, Durable Food Chopping Boards, Aqua Gray",25.99,4.6,55525,https://www.amazon.com/Gorilla-Grip-Cutting-Board-Set/dp/B07PYYKWY3/ref=sr_1_237?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-237&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61dEiXYNipL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27234,amazon,gadgets,Desktop Boxing: Knock Out Your Stress! (RP Minis),7.49,4.4,7678,https://www.amazon.com/Desktop-Boxing-Stress-Miniature-Editions/dp/0762460806/ref=sr_1_238?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-238&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/714UppJdY+L._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27235,amazon,gadgets,"MUSICOZY Sleep Headphones Masks, Bluetooth Sleep Eye Mask for Sleeping for Side Sleepers, Sleeping Masks Headphones Wireless Music Mask Men Women with Speakers Cool Tech Gadgets Gifts(Purple)",29.99,4.2,7328,https://www.amazon.com/MUSICOZY-Bluetooth-5-2-Headband-GH08/dp/B0C3QZ9N6Q/ref=sr_1_239?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-239&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/81GST3p9GeL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27236,amazon,gadgets,"Nex Playground - The Active Play System for Kids & Families Where Indoor Physical Activity Meets Interactive Family Fun and is Great for Gaming Nights, Parties and Playdates",249.0,4.7,1678,https://www.amazon.com/Playground-AI-Powered-Transforms-Not-Machine-Specific/dp/B0D2JGYX3F/ref=sr_1_240?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-240&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/71Re8OntVjL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,True,True,True,True,True,False,High,normal,False
27237,amazon,gadgets,"WorryFree Gadgets 300W Portable Speaker Wireless Bluetooth Audio Big Bass with Handle, Microphone, Hopestar Series (Gray)",179.4,4.1,15,https://www.amazon.com/WorryFree-Gadgets-Portable-Bluetooth-Microphone/dp/B0DJDVCQCC/ref=sr_1_241?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-241&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/81sUWntnXtL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,True,True,True,True,True,False,High,normal,False
27238,amazon,gadgets,"New 2025 Kitchen Gadgets Top Trending: Dual-Blade Bread Knife - Crumb-Free Precision Cutting with Spanish Olive Wood Handle & Extra Blade | 15.7"" Ergonomic Design",9.99,4.3,13,https://www.amazon.com/New-2025-Kitchen-Gadgets-Trending/dp/B0FDWSZJYD/ref=sr_1_242?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-242&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/71JT5K1uI4L._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27239,amazon,gadgets,"Umite Chef Silicone Kitchen Utensil Set, 34PCS Heat Resistant Kitchen Gadgets and Tools With Grater, Wood Handles for Nonstick Cookware (Dark Gray)",27.99,4.5,1861,https://www.amazon.com/Umite-Chef-Silicone-Resistant-Nonstick/dp/B0D8P58KMT/ref=sr_1_243?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-243&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/81VP1yekIKL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27240,amazon,gadgets,"12-Piece Drawer Organizer Set, 4 Sizes Versatile Plastic Vanity Organizer for Makeup, Stationery, Gadgets, in Kitchen, Bathroom, Office, and Bedroom, Black",14.99,4.5,246,https://www.amazon.com/ElegantArray-12-Piece-Organizer-Versatile-Stationery/dp/B0F6LKJ385/ref=sr_1_244?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-244&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/71tcKly7TxL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27241,amazon,gadgets,"Miniature Frog Anime Figurines - Resin Desk Figurines, Cool Office Gadgets for Desk, Fun Desk trinkets Gift for Frog Lover（Yellow Sofa）",7.49,5.0,1,https://www.amazon.com/Liiusgelad-Miniature-Frog-Anime-Figurines/dp/B0F7RVLWXH/ref=sr_1_245?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-245&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61J93daVavL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27279,amazon,gadgets,DupliM 1 to 10 Mini USB Flash Media Thumb Drive Duplicator Cloner Burner Computer Connected Compact Copier for MAC and PC,249.57,3.7,20,https://www.amazon.com/DupliM-Duplicator-Copier-Computer-Connected/dp/B0B2M1Q9W6/ref=sr_1_283?dib=eyJ2IjoiMSJ9.Vu784cME1Pu8lbCrIhCGUWsw6JJKKRtFKiFPP_ZzhTxCfqxpGH7cRMPOXPS13212Mg8Lzl0cTsCDF9i6Vm_irFEj4MnepwnTGp_EMZgfYFnxwJ-Q-sK5idhnrcpb7DB12KWv9fZZyfb6iskitxJdXa9ygOjLmAfeW9hblDY79TPbnX6I5zlAUt8zrRUC0MP2PlRGUCKfmCVz89cRoc43YoZdAm5uh9KgVwF5nOGAeS3saw8GtQvQ0L2MqvTl8Mba6fwPCektbtmI_QLLS_T3aYIfS93T8aoNdt4DW8weeMM.bsCcS5LG3FmhwdTE76PbBRfA21NnqJ8osWQ5q0XPrWA&dib_tag=se&keywords=gadgets&qid=1751287229&sr=8-283&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61TksIMPDhL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,True,True,True,True,True,False,High,normal,False
27242,amazon,gadgets,"Arc Star Floating Speaker, Levitating Bluetooth Speaker, Bluetooth and NFC, 360° Sound, Wireless Speakers for Home Office Decor, Cool Tech Gadgets, Creative for Kids Men Women",88.8,4.0,18,https://www.amazon.com/Floating-Levitating-Bluetooth-Wireless-Speakers/dp/B0BVMFBQD9/ref=sr_1_246?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-246&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/51IaOq4plTL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,True,True,True,True,False,False,Mid-High,normal,False
27243,amazon,gadgets,"Portable Handheld Mini Fan,Speed(1-100) Adjustable Turbo Personal Fan,4000mAh Battery Rechargeable,AI Digital Display,Gifts for Women Men Camping Travel Summer Outdoor",19.99,4.8,215,https://www.amazon.com/AGEYOU-Portable-Handheld-Adjustable-Rechargeable/dp/B0F43PM671/ref=sr_1_247?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-247&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/619oFB4ROjL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27244,amazon,gadgets,"Speaker, Portable Wireless Bluetooth Speakers, Waterproof Loud Stereo Sound with RGB Lights TWS Long Playtime for Home/Party/Outdoor, Electronic Gadget (Blue)",19.99,4.4,160,https://www.amazon.com/PEICHENG-Portable-Bluetooth-Waterproof-Electronic/dp/B0F5W9BD2N/ref=sr_1_248?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-248&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/717jJUh22yL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27245,amazon,gadgets,"Upgrade Cute Fridge Deodorizer, Dolphin Fridge Cleaner, Freezer Odor Freshener, Add Baking Soda Reusable Fun Kitchen Gadgets (Black)",5.99,4.2,65,https://www.amazon.com/Asltw-Deodorizer-Dolphin-Freshener-Reusable/dp/B0DDFBJC4X/ref=sr_1_249?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-249&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/512lU13QKSL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,False,False,False,False,False,Low,very_low,False
27246,amazon,gadgets,"Temdan for Apple Watch Charger,3 in 2 USB C Cable for iPhone 16 Charger/Type C/Lightning,Multi Charging Cable Cord,Portable Travel Essentials Designed for iWatch Ultra/SE/10-1&iPhone 16-12-5FT Purple",14.99,4.3,1557,https://www.amazon.com/Temdan-Lightning-Charging-Essentials-16-12-5FT/dp/B0F5BCPSYK/ref=sr_1_250?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-250&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61HPcte8KqL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27247,amazon,gadgets,"2-in-1 Salt Shaker,Dual-Use Salt Container with 1g Measuring Spoon, BPA-Free Kitchen Gadgets for Low-Sodium Diets & Fitness Essentials(2PCS)",19.99,,0,https://www.amazon.com/Dual-Use-Container-Measuring-Low-Sodium-Essentials/dp/B0F9465FP4/ref=sr_1_251?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-251&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/81IguH8FyJL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,True,False,False,False,Mid-Low,very_low,False
27248,amazon,gadgets,"Metal Orb Fidget Spinner Toys for Kids,Cute Anxiety Stress Relief Sensory Decoration Gadgets for Boys and Girls,Cool Fingertip Gyros Gifts for Teens and Adults with ADHD Autism.",9.99,4.7,3632,https://www.amazon.com/Spinner-Anxiety-Sensory-Decoration-Fingertip/dp/B0DSW8VSWK/ref=sr_1_252?dib=eyJ2IjoiMSJ9.E9mYvS6KuyvZqMmxRsaL2SuV7lLAOhwcu5zR2oN8a0S1EPcbHOTTkctjqXMpNz7xU8olgNQA-mjYtkNOvQ59IkIjo_6YUTNc0Uu1r3qGNrHzAw8KXWTqORGxC0g-MGIrqSO4eO-VEFvQbLco6vpwj_darwMk4lJMEO7DyUXdc6SK2Lav0w0baLeS9LJG7jNg556TFe0OU4tFnE2FZd4OVmVczC4MQiqh3It_V8FaDCP7c3mYwYQD_ip-xqzcCYfhzSvYQx7WGzTg2s__q2tWPt8NlrMbgwu5UAlIRpG0BIo.iFGhbBZT4iaSFdb8E-zsbA59lklqUNmJOGCKr1IoqoY&dib_tag=se&keywords=gadgets&qid=1751287219&sr=8-252&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61-H5mxfCiL._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27249,amazon,gadgets,"Can Opener Manual Stainless Steel, Magnetic Lid Remover & Bottle Opener, Effortless Smooth Edge Cutting, Kitchen Gadgets",12.99,,0,https://www.amazon.com/Stainless-Magnetic-Remover-Effortless-Cutting/dp/B0F8QGDM1V/ref=sr_1_245?dib=eyJ2IjoiMSJ9.Vu784cME1Pu8lbCrIhCGUWsw6JJKKRtFKiFPP_ZzhTxCfqxpGH7cRMPOXPS13212Mg8Lzl0cTsCDF9i6Vm_irFEj4MnepwnTGp_EMZgfYFnxwJ-Q-sK5idhnrcpb7DB12KWv9fZZyfb6iskitxJdXa9ygOjLmAfeW9hblDY79TPbnX6I5zlAUt8zrRUC0MP2PlRGUCKfmCVz89cRoc43YoZdAm5uh9KgVwF5nOGAeS3saw8GtQvQ0L2MqvTl8Mba6fwPCektbtmI_QLLS_T3aYIfS93T8aoNdt4DW8weeMM.bsCcS5LG3FmhwdTE76PbBRfA21NnqJ8osWQ5q0XPrWA&dib_tag=se&keywords=gadgets&qid=1751287229&sr=8-245&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/61f12awsW9L._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,True,False,False,False,False,Low,very_low,False
27250,amazon,gadgets,"Egg Shell Cracker Breaker Opener Peeler Remover Separator Tool for Hard Boiled Raw Eggs,For Home Kitchen Stainless Hard Boiled Egg Peeler Cracking Appliance Tool and Gadgets 2024 Gift(1,Pink",5.99,,0,https://www.amazon.com/MUXIUNT-Separator-Stainless-Cracking-Appliance/dp/B0DJJSP9WC/ref=sr_1_246?dib=eyJ2IjoiMSJ9.Vu784cME1Pu8lbCrIhCGUWsw6JJKKRtFKiFPP_ZzhTxCfqxpGH7cRMPOXPS13212Mg8Lzl0cTsCDF9i6Vm_irFEj4MnepwnTGp_EMZgfYFnxwJ-Q-sK5idhnrcpb7DB12KWv9fZZyfb6iskitxJdXa9ygOjLmAfeW9hblDY79TPbnX6I5zlAUt8zrRUC0MP2PlRGUCKfmCVz89cRoc43YoZdAm5uh9KgVwF5nOGAeS3saw8GtQvQ0L2MqvTl8Mba6fwPCektbtmI_QLLS_T3aYIfS93T8aoNdt4DW8weeMM.bsCcS5LG3FmhwdTE76PbBRfA21NnqJ8osWQ5q0XPrWA&dib_tag=se&keywords=gadgets&qid=1751287229&sr=8-246&xpid=HYWiX9vPDlBOj,https://m.media-amazon.com/images/I/71FTkCFRw6L._AC_UL320_.jpg,2025-06-30 12:39:15.487719,False,False,False,False,False,False,Low,very_low,False
